id_univoco,fonte,nome_testata,data_pubblicazione,data_scraping,titolo,url,tipo_contenuto,lingua,testo_completo,hash_contenuto
5b6e6d8521da589ff0d96c50e05f9fc0e7db513a3a26cd046c4c5f947950fb7a,tech_news,Corriere Comunicazioni,"Tue, 19 May 2026 11:55:25 +0000",2026-05-20T06:09:29.764278,"Cloud sovrano, via all’accordo quadro per il settore pubblico tedesco",https://www.corrierecomunicazioni.it/digital-economy/cloud/cloud-sovrano-via-allaccordo-quadro-per-il-settore-pubblico-tedesco/,articolo,it,"Cloud sovrano, via all’accordo quadro per il settore pubblico tedesco Grazie all'intesa tra GovTech Deutschland e Bechtle, la piattaforma T Cloud Public di Deutsche Telekom permetterà a enti federali, statali e locali di acquistare infrastrutture as-a-service e soluzioni di intelligenza artificiale in modo diretto, senza procedure di gara individuali e a condizioni chiaramente definite 
 L'articolo  Cloud sovrano, via all’accordo quadro per il settore pubblico tedesco  proviene da  CorCom .",5b6e6d8521da589ff0d96c50e05f9fc0e7db513a3a26cd046c4c5f947950fb7a
ac86d921fb728bd4d6dcddbc787d6adcc375d4f171d53050ec8e6ec9f4aeb7cc,tech_news,Corriere Comunicazioni,"Tue, 19 May 2026 09:13:38 +0000",2026-05-20T06:09:29.765169,"AI, ecco perché all’Europa serve un nuovo modello di rete energetica",https://www.corrierecomunicazioni.it/digital-economy/ai-ecco-perche-alleuropa-serve-un-nuovo-modello-di-rete-energetica/,articolo,it,"AI, ecco perché all’Europa serve un nuovo modello di rete energetica Secondo Lucy Yu, ceo del Centre for Net Zero, il Vecchio continente può ancora vincere la corsa all'intelligenza artificiale: a latitare non sono le risorse rinnovabili per alimentare i data center, bensì l'incapacità di allineare rapidamente domanda, offerta e infrastrutture 
 L'articolo  AI, ecco perché all’Europa serve un nuovo modello di rete energetica  proviene da  CorCom .",ac86d921fb728bd4d6dcddbc787d6adcc375d4f171d53050ec8e6ec9f4aeb7cc
9d0d46df2fc3bd99f4ee1e838d9adab25fc7b06412511afa841a6a92bd8c54c4,tech_news,Corriere Comunicazioni,"Tue, 19 May 2026 08:25:56 +0000",2026-05-20T06:09:29.765387,"Sovranità tecnologica, Dell e Nvidia puntano sull’AI agentica on-premise",https://www.corrierecomunicazioni.it/digital-economy/sovranita-tecnologica-dell-e-nvidia-puntano-sullai-agentica-on-premise/,articolo,it,"Sovranità tecnologica, Dell e Nvidia puntano sull’AI agentica on-premise La piattaforma Dell AI Factory with Nvidia viene estesa a server, rack, motori di dati, workstation, confidential computing e integrazioni con software aziendali. L'obiettivo è quello di intercettare le nuove esigenze delle imprese, i cui carichi di lavoro di intelligenza artificiale vengono sempre più frequentemente eseguiti al di fuori del cloud 
 L'articolo  Sovranità tecnologica, Dell e Nvidia puntano sull’AI agentica on-premise  proviene da  CorCom .",9d0d46df2fc3bd99f4ee1e838d9adab25fc7b06412511afa841a6a92bd8c54c4
8c079d76bc6d2bfda8b4466655875c8a544176aef37f111f90cd478eef3c7327,tech_news,Cybersecurity360,"Tue, 19 May 2026 14:10:00 +0000",2026-05-20T06:09:29.802391,JobStealer colpisce macOS e Windows e ruba dati personali con falsi colloqui di lavoro online,https://www.cybersecurity360.it/news/jobstealer-colpisce-macos-e-windows-e-ruba-dati-personali-con-falsi-colloqui-di-lavoro-online/,articolo,it,"JobStealer colpisce macOS e Windows e ruba dati personali con falsi colloqui di lavoro online È stata identificata una nuova campagna malware che sta prendendo di mira sia utenti macOS sia utenti Windows con il trojan JobStealer nascosto in piattaforme fraudolente che imitano servizi professionali utilizzati per colloqui di lavoro da remoto. L’obiettivo è rubare dati personali. Tutti i dettagli 
 L'articolo  JobStealer colpisce macOS e Windows e ruba dati personali con falsi colloqui di lavoro online  proviene da  Cyber Security 360 .",8c079d76bc6d2bfda8b4466655875c8a544176aef37f111f90cd478eef3c7327
e413a0a3e5fe6fd8bdbc6e7f199681649c00d5e95bee562b39336ef586e67c95,tech_news,Cybersecurity360,"Tue, 19 May 2026 08:15:09 +0000",2026-05-20T06:09:29.803079,FAQ ACN NIS2 sui fornitori rilevanti: cosa cambia con le nuove FRN.8 e FRN.9,https://www.cybersecurity360.it/legal/nis2-e-fornitori-rilevanti-cosa-cambia-con-le-nuove-faq-di-acn/,articolo,it,"FAQ ACN NIS2 sui fornitori rilevanti: cosa cambia con le nuove FRN.8 e FRN.9 Le nuove FAQ ACN sui fornitori rilevanti NIS (FRN.8 e FRN.9) chiariscono i casi di subfornitore e fornitore infragruppo. Ecco come cambiano le regole e cosa devono fare concretamente le aziende per la compliance NIS2 entro il 31 maggio 2026 
 L'articolo  FAQ ACN NIS2 sui fornitori rilevanti: cosa cambia con le nuove FRN.8 e FRN.9  proviene da  Cyber Security 360 .",e413a0a3e5fe6fd8bdbc6e7f199681649c00d5e95bee562b39336ef586e67c95
fcc46714d7f6e4d49f03248dee52909420b95166e34bc47a7397c184a4170001,tech_news,Cybersecurity360,"Mon, 18 May 2026 15:38:00 +0000",2026-05-20T06:09:29.803533,Le nuove infrastrutture per l’AI partono da un approccio “security first”,https://www.cybersecurity360.it/soluzioni-aziendali/le-nuove-infrastrutture-per-lai-partono-da-un-approccio-security-first/,articolo,it,"Le nuove infrastrutture per l’AI partono da un approccio “security first” La nuova strategia di Acronis si basa sul connubio tra la volontà di sfruttare le opportunità offerte dall’intelligenza artificiale e l’esigenza di garantire un livello di sicurezza adeguato al nuovo scenario 
 L'articolo  Le nuove infrastrutture per l’AI partono da un approccio “security first”  proviene da  Cyber Security 360 .",fcc46714d7f6e4d49f03248dee52909420b95166e34bc47a7397c184a4170001
7e199ee4a39074866ad788fcd374688e33752e9755cb4a5cd0d0176e90e54480,tech_news,Innovation Post,"Thu, 14 May 2026 13:41:18 +0000",2026-05-20T06:09:30.374864,L’ascesa del Chief AI Officer:  l’intelligenza artificiale richiede governance e leadership in azienda,https://www.innovationpost.it/tecnologie/lascesa-del-chief-ai-officer-come-lintelligenza-artificiale-ridefinisce-governance-e-leadership-in-azienda/,articolo,it,"L’ascesa del Chief AI Officer:  l’intelligenza artificiale richiede governance e leadership in azienda L'analisi studio IBM su un campione di 2000 aziende rivela che il 76% ha già un Chief AI Officer per guidare la leadership AI. Entro il 2030 quasi la metà delle decisioni operative sarà automatizzata, rendendo fondamentali governance e riqualificazione: l'83% dei CEO conferma che il successo dipende dalle persone più che dalla sola tecnologia. 
 L'articolo  L’ascesa del Chief AI Officer:  l’intelligenza artificiale richiede governance e leadership in azienda  proviene da  Innovation Post .",7e199ee4a39074866ad788fcd374688e33752e9755cb4a5cd0d0176e90e54480
8c5542c3941b4f05e8ca367bf86669e3345bc4ca209ebf4535b887d5e087afe7,tech_news,Punto Informatico,"Tue, 19 May 2026 10:21:05 +0000",2026-05-20T06:09:30.926362,Mozilla rilascia Firefox 151: novità per design e privacy (update),https://www.punto-informatico.it/mozilla-rilascia-firefox-151-novita-design-privacy/,articolo,it,"Mozilla rilascia Firefox 151: novità per design e privacy (update) Firefox 151 include nuove funzionalità e miglioramenti, tra cui il restyling di Firefox Home e la possibilità di unire più documenti PDF nel lettore. 
 The post  Mozilla rilascia Firefox 151: novità per design e privacy (update)  appeared first on  Punto Informatico .",8c5542c3941b4f05e8ca367bf86669e3345bc4ca209ebf4535b887d5e087afe7
25371cce258858bcd79cff672798c96499f283c66f70f336b1e25dd354773aa1,tech_news,Data Manager Online,"Tue, 19 May 2026 12:27:24 +0000",2026-05-20T06:09:31.537832,IUNGO e l’evoluzione della supply chain,https://www.datamanager.it/2026/05/iungo-e-levoluzione-della-supply-chain/,articolo,it,"IUNGO e l’evoluzione della supply chain Dalla collaborazione tra imprese e fornitori alla capacità di reagire con rapidità ai cambiamenti del mercato, il procurement evolve verso modelli sempre più integrati e data-driven, in cui la digitalizzazione e l’intelligenza artificiale contribuiscono a ridurre le inefficienze e a rafforzare la continuità operativa Affidabilità della filiera, velocità di risposta, sostenibilità della supply chain, digitalizzazione […] 
 L'articolo  IUNGO e l’evoluzione della supply chain  proviene da  Data Manager Online .",25371cce258858bcd79cff672798c96499f283c66f70f336b1e25dd354773aa1
0eb7d810068afcee341dfe80dba696edd30fcb142af47e25a3df60b30419356d,tech_news,Data Manager Online,"Tue, 19 May 2026 07:43:57 +0000",2026-05-20T06:09:31.538584,Westcon-Comstor promuove Maurizio Lavagna ad un ruolo di leadership nelle vendite per il Sud Europa,https://www.datamanager.it/2026/05/westcon-comstor-promuove-maurizio-lavagna-ad-un-ruolo-di-leadership-nelle-vendite-per-il-sud-europa/,articolo,it,"Westcon-Comstor promuove Maurizio Lavagna ad un ruolo di leadership nelle vendite per il Sud Europa Un leader di grande esperienza per guidare l’implementazione della strategia commerciale secondo nuovo modello operativo europeo unificato Westcon-Comstor, distributore globale di tecnologie specializzato in soluzioni di cybersecurity, networking e hybrid cloud, annuncia oggi la promozione di Maurizio Lavagna al ruolo di Vice President of Regional Sales, Southern Europe, nell’ambito del modello di esecuzione Future Ready, progettato […] 
 L'articolo  Westcon-Comstor promuove Maurizio Lavagna ad un ruolo di leadership nelle vendite per il Sud Europa  proviene da  Data Manager Online .",0eb7d810068afcee341dfe80dba696edd30fcb142af47e25a3df60b30419356d
